Project,Sha,Timestamp,Build Result,Total Time,Num of Test detected,Tests Detected,cleanerCounts
jsoup,eabfcdd25d3d1604baaa78d585ea671540a45adf,4264eccb967d028508e284e9c8850c2e6dbefe66,BUILD SUCCESS,07:47,30,"['org.jsoup.select.QueryParserTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.parser.TagTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.nodes.FormElementTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.parser.AttributeParseTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.select.SelectorTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.nodes.LeafNodeTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.integration.ConnectTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.nodes.DocumentTypeTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.parser.HtmlParserTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.nodes.CommentTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.select.TraversorTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.parser.ParserTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.nodes.TextNodeTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.helper.ValidateTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.parser.TokeniserStateTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.parser.HtmlTreeBuilderStateTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.nodes.EntitiesTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.parser.XmlTreeBuilderTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.select.CssTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.select.ElementsTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.internal.StringUtilTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.safety.CleanerTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.integration.ParseTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.parser.CharacterReaderTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.nodes.AttributesTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.nodes.AttributeTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.integration.SafelistExtensionTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.nodes.NodeTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.safety.SafelistTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.integration.FuzzFixesTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()']",0
jsoup,eabfcdd25d3d1604baaa78d585ea671540a45adf,4264eccb967d028508e284e9c8850c2e6dbefe66,BUILD SUCCESS,07:47,7,"['org.jsoup.parser.ParserTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.nodes.EntitiesTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.select.CssTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.integration.ParseTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.nodes.TextNodeTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.nodes.AttributesTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.integration.ConnectTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()']",10
jsoup,eabfcdd25d3d1604baaa78d585ea671540a45adf,4264eccb967d028508e284e9c8850c2e6dbefe66,BUILD SUCCESS,07:51,3,"['org.jsoup.parser.ParserTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.nodes.NodeTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.nodes.TextNodeTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()']",20
jsoup,eabfcdd25d3d1604baaa78d585ea671540a45adf,4264eccb967d028508e284e9c8850c2e6dbefe66,BUILD SUCCESS,07:45,3,"['org.jsoup.parser.ParserTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.nodes.NodeTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.nodes.TextNodeTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()']",30
jsoup,eabfcdd25d3d1604baaa78d585ea671540a45adf,4264eccb967d028508e284e9c8850c2e6dbefe66,BUILD SUCCESS,07:49,2,"['org.jsoup.nodes.NodeTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.nodes.TextNodeTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()']",35
jsoup,eabfcdd25d3d1604baaa78d585ea671540a45adf,4264eccb967d028508e284e9c8850c2e6dbefe66,BUILD SUCCESS,07:39,2,"['org.jsoup.nodes.NodeTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.nodes.TextNodeTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()']",40
jsoup,eabfcdd25d3d1604baaa78d585ea671540a45adf,4264eccb967d028508e284e9c8850c2e6dbefe66,BUILD SUCCESS,07:49,2,"['org.jsoup.nodes.NodeTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.nodes.TextNodeTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()']",45
jsoup,eabfcdd25d3d1604baaa78d585ea671540a45adf,4264eccb967d028508e284e9c8850c2e6dbefe66,BUILD SUCCESS,07:49,1,['org.jsoup.nodes.TextNodeTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()'],50
jsoup,eabfcdd25d3d1604baaa78d585ea671540a45adf,4264eccb967d028508e284e9c8850c2e6dbefe66,BUILD SUCCESS,07:45,32,"['org.jsoup.parser.TokenQueueTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.parser.TokeniserTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.select.QueryParserTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.parser.TagTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.nodes.LeafNodeTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.nodes.NodeTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.integration.ConnectTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.nodes.DocumentTypeTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.parser.HtmlParserTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.parser.ParserTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.integration.FuzzFixesTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.parser.TokeniserStateTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.integration.ParseTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.safety.SafelistTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.parser.HtmlTreeBuilderStateTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.parser.CharacterReaderTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.parser.XmlTreeBuilderTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.select.CssTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.integration.SafelistExtensionTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.select.SelectorTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.internal.StringUtilTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.nodes.AttributesTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.nodes.CommentTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.select.TraversorTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.nodes.EntitiesTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.nodes.FormElementTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.parser.AttributeParseTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.select.ElementsTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.nodes.TextNodeTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.safety.CleanerTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.helper.ValidateTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.nodes.AttributeTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()']",0
jsoup,eabfcdd25d3d1604baaa78d585ea671540a45adf,4264eccb967d028508e284e9c8850c2e6dbefe66,BUILD SUCCESS,07:49,10,"['org.jsoup.parser.TokenQueueTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.select.QueryParserTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.parser.CharacterReaderTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.parser.TokeniserTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.internal.StringUtilTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.integration.ConnectTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.nodes.DocumentTypeTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.nodes.LeafNodeTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.nodes.CommentTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.helper.ValidateTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()']",10
jsoup,eabfcdd25d3d1604baaa78d585ea671540a45adf,4264eccb967d028508e284e9c8850c2e6dbefe66,BUILD SUCCESS,07:47,6,"['org.jsoup.parser.TokenQueueTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.select.QueryParserTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.parser.CharacterReaderTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.integration.ConnectTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.nodes.LeafNodeTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.nodes.CommentTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()']",20
jsoup,eabfcdd25d3d1604baaa78d585ea671540a45adf,4264eccb967d028508e284e9c8850c2e6dbefe66,BUILD SUCCESS,07:43,4,"['org.jsoup.parser.TokenQueueTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.integration.ConnectTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.nodes.LeafNodeTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.nodes.CommentTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()']",30
jsoup,eabfcdd25d3d1604baaa78d585ea671540a45adf,4264eccb967d028508e284e9c8850c2e6dbefe66,BUILD SUCCESS,07:47,3,"['org.jsoup.parser.TokenQueueTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.integration.ConnectTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.nodes.CommentTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()']",35
jsoup,eabfcdd25d3d1604baaa78d585ea671540a45adf,4264eccb967d028508e284e9c8850c2e6dbefe66,BUILD SUCCESS,07:51,4,"['org.jsoup.parser.TokenQueueTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.parser.TokeniserTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.safety.CleanerTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.nodes.EntitiesTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()']",40
jsoup,eabfcdd25d3d1604baaa78d585ea671540a45adf,4264eccb967d028508e284e9c8850c2e6dbefe66,BUILD SUCCESS,07:47,4,"['org.jsoup.parser.TokenQueueTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.parser.TokeniserTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.safety.CleanerTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.nodes.EntitiesTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()']",45
jsoup,eabfcdd25d3d1604baaa78d585ea671540a45adf,4264eccb967d028508e284e9c8850c2e6dbefe66,BUILD SUCCESS,07:43,3,"['org.jsoup.parser.TokenQueueTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.parser.TokeniserTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()', 'org.jsoup.safety.CleanerTest#CroissantMutant_OD_CSD_victimCaffeineCDMO()']",50
